1.034,1.046
1.08,1.112
1.126,1.148
1.214,1.228
1.242,1.254
1.274,1.286
1.318,1.356
1.376,1.41
1.468,1.48
1.55,1.586
1.866,1.886
1.926,1.938
1.96,1.994
2.02,2.046
2.076,2.13
2.236,2.264
3.348,3.392
4.626,4.646
8.478,8.5
9.734,9.758
9.77,9.796
