1.536,1.584
1.872,1.888
3.3616,3.3936
3.88,4.0336
4.24,4.2768
4.6144,4.6464
4.7824,4.856
4.9904,5.0688
6.9504,6.976
7.8064,7.8496
8.3216,8.3552
8.4672,8.5136
8.6992,8.752
9.5088,9.5488
9.7264,9.8064
