1.1424,1.176
1.232,1.2912
1.328,1.4112
1.4384,1.4928
1.5344,1.5872
1.6272,1.6976
1.7296,1.8032
1.8448,1.984
2.0064,2.0544
2.1984,2.2512
2.2848,2.3392
2.472,2.5248
2.5744,2.6336
2.6704,2.7424
2.7776,2.8368
2.8768,2.9792
3.0096,3.0704
3.112,3.152
3.2048,3.3344
3.3616,3.4112
3.4528,3.488
3.5328,3.5744
3.6192,3.6656
3.7424,3.7664
3.8192,3.872
3.9152,3.9568
4.0096,4.0496
4.1024,4.144
4.1968,4.2432
4.288,4.3392
4.376,4.432
4.4704,4.5072
4.5552,4.5904
4.6512,4.6832
4.7456,4.7776
