0.248,0.280
0.428,0.482
0.634,0.716
0.778,0.808
0.928,0.946
0.964,1.060
1.100,1.120
1.216,1.252
1.316,1.330
1.398,1.422
1.494,1.516
2.804,2.870
3.016,3.032
3.220,3.234
4.062,4.100
4.132,4.150
4.164,4.198
4.396,4.412
